time,x,vx,u0,roll,upos0,gx,y,vy,u1,pitch,upos1,gy,yaw,yawsp,u2,z,vz,tm,linacc,gyroacc,quatacc
14365248.00000, 0.06895, 0.01804,   -0.58107, -1.79626, -1.94013,         -0.20619, -0.01599,   -0.39919, 2.85421, 0.78488,       37.14101, 60.00000, 0.07833,            0.29948, 0.29767, 0.14247,   22.50449, 1505,      3,3,3    
14375248.00000, 0.06905, 0.00510,   -0.49026, -1.76286, -1.94013,         -0.20691, -0.05010,   -0.28591, 2.84314, 0.78488,       37.13972, 60.00000, 0.07802,            0.28951, 0.29772, 0.13201,   22.54231, 1506,      3,3,3    
14385248.00000, 0.06914, 0.04463,   -0.30627, -1.72968, -1.94013,         -0.20723, -0.07978,   -0.56950, 2.83213, 0.78488,       37.14065, 60.00000, 0.08077,            0.28951, 0.29773, 0.10264,   22.65117, 1507,      3,3,3    
14395248.00000, 0.06937, 0.00702,   -0.26416, -1.69873, -1.94013,         -0.20762, -0.00546,   -0.23375, 2.82776, 0.78488,       37.14135, 60.00000, 0.08044,            0.29950, 0.29939, 0.22026,   22.20686, 1501,      3,3,3    
14405248.00000, 0.06947, -0.00723,   -0.13145, -1.66784, -1.94013,        -0.20791, -0.09548,   -0.32202, 2.82317, 0.78488,       37.14870, 60.00000, 0.07879,            0.28953, 0.29956, 0.19784,   22.28882, 1502,      3,3,3    
14415300.00000, 0.06975, 0.03305,   -0.11585, -1.65014, -2.28094,         -0.20887, -0.05594,   -0.39346, 2.81435, 0.55964,       37.14926, 60.00000, 0.07960,            0.28953, 0.29921, 0.04993,   22.83718, 1510,      3,3,3    
14425300.00000, 0.07005, 0.06128,   -0.38638, -1.64347, -2.28094,         -0.20932, -0.06544,   -0.22011, 2.79444, 0.55964,       37.14991, 60.00000, 0.07976,            0.28954, 0.29913, 0.05006,   22.83741, 1510,      3,3,3    
14435300.00000, 0.07071, 0.04562,   -0.37461, -1.64342, -2.28094,         -0.20999, -0.04560,   -0.12217, 2.77231, 0.55964,       37.15050, 60.00000, 0.07895,            0.28954, 0.29800, 0.00876,   22.99566, 1512,      3,3,3    
14445300.00000, 0.07011, -0.07803,   -0.39122, -1.62790, -2.28094,        -0.21114, -0.16739,   -0.24476, 2.74799, 0.55964,       37.15142, 60.00000, 0.07976,            0.28955, 0.29758, -0.00827,   23.06080, 1513,      3,3,3    
14455300.00000, 0.06865, -0.10565,   -0.01097, -1.60135, -2.28094,        -0.21297, -0.12472,   -0.35576, 2.73476, 0.55964,       37.15225, 60.00000, 0.08267,            0.29954, 0.29838, -0.00711,   23.05210, 1513,      3,3,3    
14465300.00000, 0.06666, -0.18714,   -0.11176, -1.58555, -2.47574,        -0.21475, -0.17039,   -0.25922, 2.71059, 0.04335,       37.14430, 60.00000, 0.08351,            0.29955, 0.29839, -0.00875,   23.05781, 1513,      3,3,3    
14475300.00000, 0.06524, -0.07557,   -0.34787, -1.57399, -2.47574,        -0.21621, -0.06474,   -0.16711, 2.67819, 0.04335,       37.11658, 60.00000, 0.08313,            0.29956, 0.29852, 0.00889,   22.99231, 1512,      3,3,3    
14485300.00000, 0.06497, 0.04723,   -0.41500, -1.55332, -2.47574,         -0.21692, -0.10536,   -0.20674, 2.64152, 0.04335,       37.08026, 60.00000, 0.08520,            0.30956, 0.29924, -0.05455,   23.22332, 1515,      3,3,3    
14495300.00000, 0.06496, -0.00140,   -0.38958, -1.54369, -2.47574,        -0.21774, -0.05347,   -0.25724, 2.61610, 0.04335,       37.03682, 60.00000, 0.08811,            0.28959, 0.29825, -0.07090,   23.28881, 1516,      3,3,3    
14505300.00000, 0.06516, 0.01962,   -0.30151, -1.52718, -2.47574,         -0.21831, -0.03249,   -0.21641, 2.59304, 0.04335,       36.98458, 60.00000, 0.08943,            0.29959, 0.29840, 0.06465,   22.78691, 1509,      3,3,3    
14515300.00000, 0.06551, 0.02890,   -0.21853, -1.50611, -2.04434,         -0.21886, -0.03908,   0.04577, 2.55730, 0.66151,        36.91281, 60.00000, 0.09065,            0.29960, 0.29975, 0.19704,   22.29057, 1502,      3,3,3    
14525300.00000, 0.06555, 0.04255,   -0.32250, -1.46500, -2.04434,         -0.21946, -0.08102,   0.08261, 2.50597, 0.66151,        36.83954, 60.00000, 0.09140,            0.29962, 0.30173, 0.21808,   22.20289, 1501,      3,3,3    
14535350.00000, 0.06557, 0.00792,   -0.46490, -1.43299, -2.04434,         -0.22024, -0.04263,   0.18671, 2.45908, 0.66151,        36.76819, 60.00000, 0.09229,            0.29963, 0.30416, 0.22912,   22.15034, 1500,      3,3,3    
14545432.00000, 0.06450, -0.22779,   -0.43817, -1.40465, -2.04434,        -0.22138, -0.19356,   -0.04174, 2.40413, 0.66151,       36.65713, 60.00000, 0.09096,            0.29964, 0.30554, 0.21039,   22.21247, 1501,      3,3,3    
14555432.00000, 0.06224, -0.12947,   -0.24411, -1.39758, -2.04434,        -0.22331, -0.12176,   0.10539, 2.38531, 0.66151,        36.61564, 60.00000, 0.09185,            0.30964, 0.30674, 0.24778,   22.06760, 1499,      3,3,3    
14565440.00000, 0.06076, -0.13667,   -0.09604, -1.37246, -2.54922,        -0.22460, -0.11452,   -0.04233, 2.33574, -0.13499,      36.55747, 60.00000, 0.09286,            0.30965, 0.30849, 0.23506,   22.10542, 1500,      3,3,3    
14575454.00000, 0.05990, -0.06882,   -0.51792, -1.34256, -2.54922,        -0.22524, -0.03937,   0.28672, 2.25139, -0.13499,       36.46921, 60.00000, 0.09015,            0.29968, 0.31059, 0.20542,   22.20543, 1501,      3,3,3    
14585454.00000, 0.05977, 0.02010,   -0.60485, -1.33133, -2.54922,         -0.22584, -0.02935,   0.09854, 2.21867, -0.13499,       36.44801, 60.00000, 0.08789,            0.29969, 0.31076, 0.18685,   22.27345, 1502,      3,3,3    
14595456.00000, 0.05997, 0.01251,   -0.28334, -1.30868, -2.54922,         -0.22631, -0.11575,   0.17204, 2.13178, -0.13499,       36.37734, 60.00000, 0.09034,            0.29971, 0.30983, 0.11109,   22.55697, 1506,      3,3,3    
14605454.00000, 0.06017, 0.02721,   -0.34759, -1.30199, -2.54922,         -0.22694, -0.02771,   0.34391, 2.09003, -0.13499,       36.36292, 60.00000, 0.08689,            0.29972, 0.30942, 0.08837,   22.64342, 1507,      3,3,3    
14615454.00000, 0.06020, -0.12277,   -0.11713, -1.27301, -2.09380,        -0.22735, -0.10629,   0.40368, 1.98279, 0.65788,        36.30604, 60.00000, 0.08783,            0.28975, 0.30695, 0.04856,   22.80275, 1509,      3,3,3    
14625456.00000, 0.05820, -0.30709,   -0.45515, -1.24863, -2.09380,        -0.22902, -0.24257,   0.48497, 1.91029, 0.65788,        36.27703, 60.00000, 0.08911,            0.29976, 0.30602, 0.03240,   22.86827, 1510,      3,3,3    
14635456.00000, 0.05612, -0.17832,   -0.48844, -1.22892, -2.09380,        -0.23067, -0.14727,   0.51612, 1.82896, 0.65788,        36.25033, 60.00000, 0.08672,            0.31976, 0.30802, 0.06272,   22.74646, 1509,      3,3,3    
14645456.00000, 0.05464, -0.11158,   -0.16344, -1.21373, -2.09380,        -0.23184, -0.08548,   0.79482, 1.73880, 0.65788,        36.22375, 60.00000, 0.08574,            0.30978, 0.30986, 0.07483,   22.69288, 1508,      3,3,3    
14655456.00000, 0.05408, -0.01023,   -0.06894, -1.20939, -2.09380,        -0.23234, -0.01135,   0.58085, 1.65992, 0.65788,        36.18797, 60.00000, 0.08970,            0.30980, 0.31092, 0.06213,   22.73300, 1508,      3,3,3    
14665456.00000, 0.05445, 0.05572,   -0.37539, -1.18963, -2.05549,         -0.23260, -0.01042,   0.49944, 1.57873, 0.41184,        36.15237, 60.00000, 0.08788,            0.30981, 0.31169, -0.01417,   23.01120, 1512,      3,3,3    
14675456.00000, 0.05490, 0.03695,   -0.30185, -1.18310, -2.05549,         -0.23276, -0.07932,   0.72981, 1.53713, 0.41184,        36.13122, 60.00000, 0.08932,            0.31982, 0.31219, -0.00058,   22.95945, 1512,      3,3,3    
14685456.00000, 0.05439, -0.18830,   -0.20976, -1.16791, -2.05549,        -0.23387, -0.17370,   0.77966, 1.44726, 0.41184,        36.08909, 60.00000, 0.09223,            0.31983, 0.31249, -0.00085,   22.95894, 1512,      3,3,3    
14695456.00000, 0.05286, -0.25330,   -0.04408, -1.16614, -2.05549,        -0.23509, -0.10577,   0.69637, 1.30961, 0.41184,        36.01033, 60.00000, 0.09061,            0.31984, 0.31371, 0.03778,   22.80925, 1509,      3,3,3    
14705456.00000, 0.04993, -0.22177,   -0.08066, -1.16638, -2.05549,        -0.23616, -0.08463,   0.70453, 1.26615, 0.41184,        35.97585, 60.00000, 0.09279,            0.31986, 0.31502, 0.05421,   22.74198, 1508,      3,3,3    
14715456.00000, 0.04859, -0.09617,   -0.36358, -1.16689, -2.46758,        -0.23666, -0.05016,   0.43987, 1.13534, -0.71840,       35.88811, 60.00000, 0.09637,            0.30987, 0.31472, 0.04343,   22.78264, 1509,      3,3,3    
14725456.00000, 0.04777, -0.03325,   -0.28369, -1.16531, -2.46758,        -0.23705, -0.01585,   0.64923, 1.04193, -0.71840,       35.81051, 60.00000, 0.09518,            0.31988, 0.31591, 0.05356,   22.74006, 1508,      3,3,3    
14735456.00000, 0.04776, 0.02077,   0.11775, -1.17224, -2.46758,          -0.23697, 0.03550,   0.44972, 0.99650, -0.71840,        35.76726, 60.00000, 0.09390,            0.30989, 0.31627, 0.06102,   22.70948, 1508,      3,3,3    
14745456.00000, 0.04739, -0.17236,   -0.10387, -1.17716, -2.46758,        -0.23719, -0.10743,   0.51384, 0.92326, -0.71840,       35.68039, 60.00000, 0.10031,            0.31989, 0.31733, 0.06922,   22.67392, 1508,      3,3,3    
14755496.00000, 0.04605, -0.18829,   -0.30256, -1.19836, -2.46758,        -0.23791, -0.14084,   0.61733, 0.78652, -0.71840,       35.57280, 60.00000, 0.09488,            0.31990, 0.31767, 0.06473,   22.68969, 1508,      3,3,3    
14765496.00000, 0.04349, -0.24410,   -0.14995, -1.20394, -2.77346,        -0.23910, -0.13544,   0.84954, 0.69098, -0.57847,       35.49526, 60.00000, 0.09567,            0.30991, 0.31716, 0.04649,   22.76052, 1509,      3,3,3    
14775496.00000, 0.04156, -0.23737,   -0.04401, -1.21834, -2.77346,        -0.23967, 0.00536,   0.64899, 0.59969, -0.57847,        35.43096, 60.00000, 0.09619,            0.31991, 0.31835, 0.14046,   22.40611, 1504,      3,3,3    
14785496.00000, 0.04024, -0.05152,   -0.17000, -1.23065, -2.77346,        -0.23961, 0.04219,   0.76382, 0.50159, -0.57847,        35.37350, 60.00000, 0.09255,            0.30992, 0.31885, 0.13870,   22.41069, 1504,      3,3,3    
14795496.00000, 0.04014, -0.01335,   -0.32675, -1.23804, -2.77346,        -0.23957, -0.05181,   0.64049, 0.45600, -0.57847,       35.33910, 60.00000, 0.09598,            0.31992, 0.31955, -0.02792,   23.02235, 1512,      3,3,3    
14805496.00000, 0.04008, 0.02530,   -0.04265, -1.24150, -2.77346,         -0.23968, 0.00336,   0.63360, 0.37530, -0.57847,        35.29004, 60.00000, 0.09453,            0.30992, 0.31820, -0.05209,   23.11811, 1514,      3,3,3    
14815496.00000, 0.04028, -0.09056,   0.21199, -1.26048, -2.04245,         -0.23983, -0.05261,   0.82801, 0.29703, 0.47540,        35.24098, 60.00000, 0.09068,            0.31992, 0.31677, -0.04681,   23.10715, 1514,      3,3,3    
14825496.00000, 0.03820, -0.27247,   -0.07956, -1.28465, -2.04245,        -0.24045, -0.05100,   0.89912, 0.16632, 0.47540,        35.16894, 60.00000, 0.09666,            0.31992, 0.31742, -0.01595,   22.99020, 1512,      3,3,3    
14835496.00000, 0.03621, -0.22358,   -0.11625, -1.28547, -2.04245,        -0.24087, -0.11441,   0.91106, 0.12234, 0.47540,        35.15663, 60.00000, 0.09256,            0.31992, 0.31731, -0.01255,   22.97800, 1512,      3,3,3    
14845496.00000, 0.03383, -0.15306,   0.44887, -1.32466, -2.04245,         -0.24161, -0.01410,   1.05401, 0.03815, 0.47540,        35.09244, 60.00000, 0.09231,            0.30992, 0.31673, 0.12039,   22.49183, 1505,      3,3,3    
14855496.00000, 0.03276, -0.05224,   0.22941, -1.35049, -2.04245,         -0.24160, 0.02875,   1.05695, -0.04230, 0.47540,        35.05025, 60.00000, 0.09855,            0.31991, 0.31818, 0.25503,   21.98647, 1498,      3,3,3    
14865496.00000, 0.03278, 0.04735,   -0.09065, -1.38580, -1.92760,         -0.24136, 0.01038,   0.85174, -0.13987, 0.01127,        34.98856, 60.00000, 0.09267,            0.30991, 0.31860, 0.11199,   22.51092, 1505,      3,3,3    
14875496.00000, 0.03336, 0.01789,   0.15389, -1.38935, -1.92760,          -0.24148, -0.05019,   0.68660, -0.19812, 0.01127,       34.93030, 60.00000, 0.09692,            0.30991, 0.31923, -0.01462,   22.97481, 1512,      3,3,3    
14885496.00000, 0.03303, -0.04647,   0.24054, -1.40648, -1.92760,         -0.24105, 0.08665,   0.59865, -0.26093, 0.01127,        34.88314, 60.00000, 0.09465,            0.31990, 0.32065, 0.15332,   22.34686, 1503,      3,3,3    
14895496.00000, 0.03298, 0.03211,   0.19345, -1.44091, -1.92760,          -0.24063, 0.00601,   0.67201, -0.31434, 0.01127,        34.83172, 60.00000, 0.09245,            0.32989, 0.32116, -0.02150,   22.99028, 1512,      3,3,3    
14905496.00000, 0.03290, -0.11902,   0.32700, -1.46657, -1.92760,         -0.24043, 0.00239,   0.69444, -0.37297, 0.01127,        34.80459, 60.00000, 0.09800,            0.29990, 0.31965, -0.04928,   23.10112, 1514,      3,3,3    
14915544.00000, 0.03223, -0.05912,   0.39768, -1.50991, -2.05396,         -0.24047, -0.02649,   0.66516, -0.42227, -0.33304,      34.77074, 60.00000, 0.08955,            0.31988, 0.31812, -0.29587,   24.02005, 1526,      3,3,3    
14925544.00000, 0.03088, -0.19401,   0.24827, -1.54489, -2.05396,         -0.24071, 0.01488,   0.50394, -0.49800, -0.33304,       34.72876, 60.00000, 0.09258,            0.31987, 0.31535, -0.29423,   24.02697, 1526,      3,3,3    
14935544.00000, 0.02966, -0.08646,   -0.04230, -1.56369, -2.05396,        -0.24065, -0.03152,   0.37237, -0.53222, -0.33304,      34.69436, 60.00000, 0.09474,            0.31987, 0.31272, -0.43742,   24.56865, 1534,      3,3,3    
14945544.00000, 0.02869, -0.04611,   0.20661, -1.57963, -2.05396,         -0.24098, -0.01939,   0.50748, -0.55143, -0.33304,      34.67957, 60.00000, 0.09180,            0.31986, 0.31019, -0.41130,   24.48569, 1533,      3,3,3    
14955544.00000, 0.02848, -0.02726,   0.21221, -1.60316, -1.90891,         -0.24107, 0.03149,   0.31994, -0.59396, 0.10372,        34.63000, 60.00000, 0.09449,            0.32986, 0.30850, -0.38864,   24.41010, 1531,      3,3,3    
14965544.00000, 0.02786, -0.15144,   0.05569, -1.61478, -1.90891,         -0.24111, 0.03590,   0.33218, -0.60408, 0.10372,        34.60159, 60.00000, 0.09564,            0.32985, 0.30814, -0.34035,   24.23331, 1529,      3,3,3    
14975546.00000, 0.02660, -0.09917,   0.45492, -1.65623, -1.90891,         -0.24069, -0.03231,   0.38830, -0.63664, 0.10372,       34.52318, 60.00000, 0.09922,            0.31985, 0.30709, -0.32980,   24.20073, 1529,      3,3,3    
14985544.00000, 0.02521, -0.11483,   0.50077, -1.68136, -1.90891,         -0.24026, 0.09229,   0.41173, -0.65074, 0.10372,        34.48836, 60.00000, 0.09893,            0.31984, 0.30666, -0.17493,   23.63097, 1521,      3,3,3    
14995544.00000, 0.02444, -0.08031,   0.29022, -1.73392, -1.90891,         -0.23961, 0.10761,   0.26652, -0.67101, 0.10372,        34.37890, 60.00000, 0.09921,            0.31983, 0.30760, -0.13620,   23.48197, 1519,      3,3,3    
15005544.00000, 0.02396, -0.02071,   0.37373, -1.77706, -1.95642,         -0.23904, 0.01894,   0.19863, -0.67459, 0.09878,        34.29977, 60.00000, 0.10434,            0.32982, 0.30855, -0.20230,   23.72143, 1522,      3,3,3    
15015544.00000, 0.02372, -0.05064,   0.40827, -1.81338, -1.95642,         -0.23867, 0.07681,   0.14960, -0.67620, 0.09878,        34.22718, 60.00000, 0.09777,            0.31982, 0.30868, -0.15967,   23.56326, 1520,      3,3,3    
15025544.00000, 0.02342, -0.01936,   0.39243, -1.84303, -1.95642,         -0.23815, 0.04458,   0.20198, -0.67571, 0.09878,        34.15446, 60.00000, 0.10132,            0.30982, 0.30816, -0.15307,   23.54167, 1520,      3,3,3    
15035544.00000, 0.02318, -0.02671,   0.20869, -1.88346, -1.95642,         -0.23756, 0.05711,   -0.04649, -0.66385, 0.09878,       34.08154, 60.00000, 0.10313,            0.31981, 0.30834, -0.18368,   23.65326, 1521,      3,3,3    
15045544.00000, 0.02312, 0.05270,   0.65192, -1.93728, -1.95642,          -0.23726, 0.03375,   0.23463, -0.65635, 0.09878,        34.01763, 60.00000, 0.09790,            0.32979, 0.30953, -0.07706,   23.25483, 1516,      3,3,3    
15055546.00000, 0.02348, 0.01461,   0.55276, -1.98437, -2.23998,          -0.23744, -0.03852,   0.16699, -0.64642, 0.27742,       33.94482, 60.00000, 0.10138,            0.31979, 0.31154, 0.03646,   22.82505, 1510,      3,3,3    
15065546.00000, 0.02337, 0.03905,   0.18203, -2.01784, -2.23998,          -0.23736, 0.06860,   0.10005, -0.63302, 0.27742,        33.89386, 60.00000, 0.09771,            0.31978, 0.31406, 0.07128,   22.68208, 1508,      3,3,3    
15075546.00000, 0.02380, 0.03462,   0.41550, -2.03752, -2.23998,          -0.23683, 0.03447,   -0.05205, -0.61603, 0.27742,       33.86273, 60.00000, 0.10209,            0.31978, 0.31444, -0.00959,   22.97945, 1512,      3,3,3    
15085546.00000, 0.02417, 0.03347,   0.35839, -2.05050, -2.23998,          -0.23662, 0.06141,   -0.34908, -0.57446, 0.27742,       33.81273, 60.00000, 0.09758,            0.31978, 0.31573, 0.02317,   22.85235, 1510,      3,3,3    
15095548.00000, 0.02400, -0.00776,   0.31268, -2.11363, -2.23998,         -0.23580, 0.11724,   -0.10193, -0.51094, 0.27742,       33.74511, 60.00000, 0.09842,            0.31977, 0.31730, 0.20546,   22.17014, 1500,      3,3,3    
15105608.00000, 0.02377, -0.00633,   0.15752, -2.13506, -1.57825,         -0.23424, 0.08405,   -0.26326, -0.46451, 0.17153,       33.69296, 60.00000, 0.10030,            0.31977, 0.32082, 0.24164,   22.01848, 1498,      3,3,3    
15115606.00000, 0.02392, 0.04612,   0.53971, -2.14587, -1.57825,          -0.23380, 0.07067,   0.04277, -0.45264, 0.17153,        33.67729, 60.00000, 0.09214,            0.32976, 0.32301, 0.22265,   22.07832, 1499,      3,3,3    
15125606.00000, 0.02377, -0.04042,   0.15269, -2.16301, -1.57825,         -0.23289, 0.06034,   -0.29339, -0.42028, 0.17153,       33.64763, 60.00000, 0.10168,            0.32976, 0.32597, 0.36129,   21.55028, 1492,      3,3,3    
15135606.00000, 0.02367, 0.00175,   0.50675, -2.19813, -1.57825,          -0.23196, 0.06225,   -0.10933, -0.40120, 0.17153,       33.63397, 60.00000, 0.09346,            0.31976, 0.32809, 0.33090,   21.65222, 1493,      3,3,3    
15145606.00000, 0.02348, -0.01893,   0.63212, -2.21702, -1.57825,         -0.23142, 0.01888,   -0.12545, -0.36250, 0.17153,       33.61751, 60.00000, 0.09006,            0.31975, 0.33065, 0.36427,   21.51669, 1491,      3,3,3    
15155608.00000, 0.02335, -0.02070,   -0.04757, -2.23721, -1.94376,        -0.23149, 0.00884,   -0.48458, -0.29596, 0.09362,       33.63101, 60.00000, 0.09175,            0.32974, 0.33317, 0.34896,   21.55975, 1492,      3,3,3    
15165608.00000, 0.02285, -0.04932,   0.44698, -2.25982, -1.94376,         -0.23119, 0.04304,   -0.43105, -0.24526, 0.09362,       33.65841, 60.00000, 0.08859,            0.31975, 0.33514, 0.33248,   21.61079, 1492,      3,3,3    
15175608.00000, 0.02243, -0.09566,   0.51887, -2.26769, -1.94376,         -0.23006, 0.15034,   -0.39610, -0.21884, 0.09362,       33.67102, 60.00000, 0.08912,            0.32974, 0.33639, 0.32879,   21.61862, 1493,      3,3,3    
15185608.00000, 0.02162, -0.08206,   0.11882, -2.30125, -1.94376,         -0.22879, 0.09631,   -0.24156, -0.15740, 0.09362,       33.71558, 60.00000, 0.08553,            0.32973, 0.33801, 0.32105,   21.63737, 1493,      3,3,3    
