X,Vx,U0,roll,roll_sp,Y,Vy,U1,pitch,pitch_sp,yaw,yaw_sp,TorqueYaw,Ez,Z,Vz,Tm,pwmedf,s0,s1,s2  
-0.10997, 0.30727,   -0.72993, 1.85039, 1.09367,          -0.11933, -0.24365,   -1.01608, 2.96576, -0.90200,      32.39423, 60.00000, 0.09003,            0.40924, 0.40792, -0.16489,   23.51715, 1519,      3,3,2    
-0.10726, 0.17034,   -0.84498, 1.89964, 0.78191,          -0.12194, -0.18067,   -0.89342, 2.97272, -1.17701,      32.38182, 60.00000, 0.09138,            0.40922, 0.40709, -0.23035,   23.96383, 1525,      3,3,2    
-0.10558, 0.09722,   -0.95527, 1.96007, 0.91450,          -0.12445, -0.29919,   -0.90556, 2.99027, -1.60912,      32.38313, 60.00000, 0.09331,            0.41918, 0.40860, -0.18933,   23.67459, 1521,      3,3,2    
-0.10459, 0.06137,   -0.93049, 2.01619, 0.60758,          -0.12695, -0.16026,   -0.97372, 2.99902, -1.46063,      32.36221, 60.00000, 0.09226,            0.41917, 0.40819, -0.17389,   23.57562, 1520,      3,3,2    
-0.10417, 0.06048,   -0.73024, 2.07426, 0.72676,          -0.12900, -0.21626,   -0.88472, 3.00103, -1.57269,      32.34130, 60.00000, 0.09492,            0.40917, 0.40727, -0.15900,   23.48250, 1519,      3,3,2    
-0.10295, 0.09845,   -1.12702, 2.14396, 0.59435,          -0.13078, -0.10949,   -1.04655, 3.01363, -1.26336,      32.31399, 60.00000, 0.09859,            0.41913, 0.40806, -0.11250,   23.16759, 1514,      3,3,2    
-0.10218, 0.09224,   -1.08504, 2.20039, 0.69407,          -0.13187, -0.16101,   -0.93552, 3.02230, -1.37540,      32.27967, 60.00000, 0.09546,            0.39915, 0.40621, -0.01903,   22.55931, 1506,      3,3,2    
-0.10161, 0.03271,   -0.59253, 2.24175, 0.43253,          -0.13292, -0.06909,   -0.84216, 3.03359, -1.37970,      32.22968, 60.00000, 0.09694,            0.40911, 0.40635, -0.01374,   22.51776, 1505,      3,3,2    
-0.10107, 0.08174,   -1.01511, 2.30281, 0.63444,          -0.13389, -0.12966,   -0.94297, 3.05086, -1.34797,      32.20226, 60.00000, 0.09849,            0.41907, 0.40736, -0.00022,   22.42009, 1504,      3,3,2    
-0.10012, 0.07279,   -1.23153, 2.37821, 0.57586,          -0.13541, -0.10056,   -0.74222, 3.04318, -1.32026,      32.18167, 60.00000, 0.09273,            0.40907, 0.40757, 0.01399,   22.32374, 1503,      3,3,2    
-0.09912, 0.15627,   -0.82096, 2.42433, 1.04086,          -0.13703, -0.26683,   -0.80942, 3.03466, -1.38231,      32.18255, 60.00000, 0.09175,            0.40906, 0.40686, -0.06973,   22.88858, 1511,      3,3,2    
-0.09746, 0.10971,   -0.75400, 2.47524, 0.82505,          -0.13971, -0.18319,   -0.76231, 3.03480, -1.36469,      32.18360, 60.00000, 0.09045,            0.41902, 0.40754, -0.05105,   22.75559, 1509,      3,3,2    
-0.09644, 0.05672,   -0.90063, 2.53002, 0.85731,          -0.14172, -0.23523,   -0.59527, 3.02150, -1.61728,      32.18460, 60.00000, 0.09223,            0.40903, 0.40633, -0.06905,   22.88815, 1511,      3,3,2    
-0.09610, 0.03004,   -1.22132, 2.60107, 0.68743,          -0.14412, -0.16396,   -0.78142, 2.99919, -1.57375,      32.23676, 60.00000, 0.09269,            0.39904, 0.40522, -0.07890,   22.96931, 1512,      3,3,2    
-0.09555, 0.04472,   -1.10857, 2.65125, 0.62796,          -0.14569, -0.11740,   -0.96612, 2.99984, -1.44888,      32.27528, 60.00000, 0.08818,            0.41898, 0.40596, -0.04802,   22.75563, 1509,      3,3,2    
-0.09489, 0.04919,   -0.56312, 2.69933, 0.55046,          -0.14696, -0.07029,   -0.69253, 3.00729, -1.35066,      32.32057, 60.00000, 0.09110,            0.40898, 0.40674, -0.03198,   22.63368, 1507,      3,3,2    
-0.09433, 0.08424,   -1.24507, 2.75547, 0.70295,          -0.14776, -0.11848,   -0.68927, 2.98767, -1.33756,      32.35030, 60.00000, 0.09197,            0.40897, 0.40682, -0.02054,   22.56129, 1506,      3,3,2    
-0.09363, 0.06161,   -0.95132, 2.79685, 0.60679,          -0.14878, -0.08303,   -0.53950, 2.97055, -1.33765,      32.35094, 60.00000, 0.08970,            0.41894, 0.40686, -0.04779,   22.74042, 1508,      3,3,2    
-0.09340, -0.00791,   -0.80281, 2.84673, 0.80479,         -0.15024, -0.23805,   -0.74248, 2.94871, -1.83252,      32.35838, 60.00000, 0.09097,            0.41893, 0.40690, -0.04878,   22.74620, 1509,      3,3,2    
-0.09308, 0.04035,   -0.85365, 2.88404, 0.66727,          -0.15244, -0.12175,   -0.54373, 2.94508, -1.48452,      32.36580, 60.00000, 0.09143,            0.40894, 0.40652, -0.04338,   22.71301, 1508,      3,3,2    
-0.09261, 0.08402,   -1.08737, 2.92947, 0.74705,          -0.15349, -0.12403,   -0.56244, 2.91449, -1.36253,      32.35957, 60.00000, 0.09291,            0.40893, 0.40547, -0.04185,   22.71547, 1508,      3,3,2    
-0.09165, 0.07563,   -1.09532, 2.98120, 0.68467,          -0.15474, -0.09381,   -0.55524, 2.88616, -1.33018,      32.37559, 60.00000, 0.08961,            0.41890, 0.40756, 0.00015,   22.41312, 1504,      3,3,2    
-0.09115, 0.06856,   -0.90603, 3.02702, 0.85346,          -0.15628, -0.18269,   -0.63684, 2.87784, -1.51911,      32.38979, 60.00000, 0.08713,            0.39894, 0.40733, 0.00094,   22.40841, 1504,      3,3,2    
-0.09033, 0.06388,   -0.74089, 3.08337, 0.72108,          -0.15804, -0.11227,   -0.67132, 2.85827, -1.40502,      32.41270, 60.00000, 0.08980,            0.41887, 0.40876, 0.00462,   22.36821, 1503,      3,3,2    
-0.08973, 0.09448,   -1.20519, 3.11934, 0.81611,          -0.15898, -0.13422,   -0.49039, 2.83314, -1.35725,      32.45051, 60.00000, 0.08594,            0.41887, 0.40925, -0.06218,   22.81397, 1509,      3,3,2    
-0.08923, 0.03005,   -0.87692, 3.15165, 0.70351,          -0.16061, -0.12360,   -0.68589, 2.82118, -1.52978,      32.47304, 60.00000, 0.08587,            0.39891, 0.40877, -0.05847,   22.79180, 1509,      3,3,2    
-0.08880, 0.02104,   -0.49769, 3.17334, 0.56892,          -0.16178, -0.05758,   -0.76211, 2.82070, -1.43623,      32.49555, 60.00000, 0.08854,            0.43879, 0.41081, 0.03429,   22.14793, 1500,      3,3,2    
-0.08870, 0.00808,   -0.93069, 3.19404, 0.60936,          -0.16298, -0.08680,   -0.51463, 2.79819, -1.53358,      32.52441, 60.00000, 0.08503,            0.43879, 0.41296, 0.06705,   21.90818, 1497,      3,3,2    
-0.08853, -0.03850,   -0.77124, 3.20624, 0.60655,         -0.16397, -0.12123,   -0.73551, 2.78038, -1.73702,      32.54646, 60.00000, 0.08577,            0.40888, 0.41250, 0.05040,   22.02416, 1498,      3,3,2    
-0.08844, 0.03945,   -0.91276, 3.23328, 0.66150,          -0.16516, -0.08421,   -0.42164, 2.76022, -1.44698,      32.59757, 60.00000, 0.08380,            0.41884, 0.41347, 0.04285,   22.06403, 1499,      3,3,2    
-0.08813, 0.01552,   -0.63172, 3.24993, 0.52656,          -0.16578, -0.03184,   -0.76235, 2.75125, -1.42037,      32.63327, 60.00000, 0.08141,            0.39890, 0.41106, -0.00778,   22.42670, 1504,      3,3,2    
-0.08800, 0.00862,   -0.59711, 3.26438, 0.48695,          -0.16602, -0.01701,   -0.77440, 2.74930, -1.41373,      32.68443, 60.00000, 0.08496,            0.40886, 0.40948, -0.02239,   22.54000, 1506,      3,3,2    
-0.08806, -0.06572,   -1.05825, 3.27007, 0.44940,         -0.16629, -0.05964,   -0.73823, 2.75234, -1.71204,      32.74420, 60.00000, 0.08005,            0.40886, 0.40898, -0.00275,   22.41713, 1504,      3,3,2    
-0.08845, -0.01741,   -0.45950, 3.27371, 0.49432,         -0.16683, -0.04415,   -0.96982, 2.76194, -1.54893,      32.80207, 60.00000, 0.07790,            0.39888, 0.40802, 0.11021,   21.66761, 1493,      3,3,2    
-0.08826, 0.02233,   -0.36416, 3.27238, 0.58075,          -0.16751, -0.05651,   -0.75880, 2.76315, -1.45973,      32.87511, 60.00000, 0.07975,            0.40886, 0.40894, 0.10345,   21.70182, 1494,      3,3,2    
-0.08811, 0.00675,   -0.51875, 3.25977, 0.42333,          -0.16767, 0.01332,   -0.74706, 2.75361, -1.37451,       32.94105, 60.00000, 0.07693,            0.40886, 0.40891, 0.05823,   22.00538, 1498,      3,3,2    
-0.08851, -0.03418,   -0.68377, 3.25174, 0.41217,         -0.16787, -0.01719,   -0.77584, 2.75283, -1.55537,      33.01393, 60.00000, 0.07748,            0.39890, 0.40792, 0.04022,   22.13692, 1500,      3,3,2    
-0.08840, 0.02157,   -0.66781, 3.26764, 0.56056,          -0.16837, -0.04992,   -0.67182, 2.74468, -1.45833,      33.09384, 60.00000, 0.07899,            0.40886, 0.40769, 0.02659,   22.22916, 1501,      3,3,2    
-0.08827, -0.00255,   -0.38002, 3.26432, 0.45381,         -0.16865, -0.01387,   -0.83880, 2.75259, -1.46157,      33.16696, 60.00000, 0.07646,            0.39889, 0.40664, 0.01003,   22.35018, 1503,      3,3,2    
-0.08834, -0.01443,   -0.38093, 3.25028, 0.41234,         -0.16881, -0.00312,   -1.09669, 2.77190, -1.47790,      33.24006, 60.00000, 0.07718,            0.39889, 0.40469, -0.01811,   22.56037, 1506,      3,3,2    
-0.08850, -0.01288,   -0.64301, 3.23806, 0.42309,         -0.16887, -0.00968,   -0.91396, 2.78456, -1.48838,      33.31979, 60.00000, 0.07609,            0.41883, 0.40573, -0.04794,   22.74914, 1509,      3,3,2    
-0.08870, -0.01950,   -0.65206, 3.21971, 0.40277,         -0.16891, -0.00677,   -1.06627, 2.81753, -1.50475,      33.40843, 60.00000, 0.07189,            0.38891, 0.40433, -0.06327,   22.86707, 1510,      3,3,2    
-0.08882, -0.00684,   -0.27096, 3.21414, 0.41079,         -0.16898, -0.00211,   -0.79751, 2.83217, -1.46171,      33.48830, 60.00000, 0.07501,            0.39888, 0.40235, -0.04473,   22.75918, 1509,      3,3,2    
-0.08886, -0.00182,   -0.43103, 3.20073, 0.41217,         -0.16896, -0.00122,   -0.76413, 2.82326, -1.44724,      33.59848, 60.00000, 0.07592,            0.38892, 0.40060, -0.06279,   22.89830, 1511,      3,3,2    
-0.08928, -0.03342,   -0.57794, 3.18565, 0.35577,         -0.16909, -0.00053,   -0.62446, 2.82050, -1.54161,      33.68459, 60.00000, 0.07076,            0.39890, 0.39896, -0.08874,   23.08857, 1513,      3,3,2    
-0.08950, -0.00542,   -0.59634, 3.18099, 0.37425,         -0.16911, 0.01094,   -0.65567, 2.80688, -1.44222,       33.79486, 60.00000, 0.07362,            0.39890, 0.39817, -0.08410,   23.06577, 1513,      3,3,2    
-0.08959, -0.01221,   -0.25570, 3.15532, 0.35414,         -0.16890, 0.01350,   -0.82924, 2.81535, -1.45736,       33.87425, 60.00000, 0.07561,            0.38894, 0.39681, -0.10045,   23.18870, 1515,      3,3,2    
-0.08982, -0.07994,   -0.44882, 3.13142, 0.33360,         -0.16881, -0.03863,   -0.81107, 2.81739, -1.75451,      33.96899, 60.00000, 0.07463,            0.39892, 0.39636, -0.10033,   23.19301, 1515,      3,3,2    
-0.09048, -0.09856,   -0.22278, 3.11683, 0.32738,         -0.16916, -0.05429,   -0.82571, 2.81433, -1.84538,      34.03502, 60.00000, 0.07684,            0.39893, 0.39639, -0.09003,   23.12331, 1514,      3,3,2    
-0.09129, -0.09313,   -0.39563, 3.10398, 0.08509,         -0.16928, 0.08347,   -0.67801, 2.80470, -1.57018,       34.11437, 60.00000, 0.07607,            0.39893, 0.39556, -0.17751,   23.71682, 1522,      3,3,2    
-0.09195, -0.08967,   -0.83537, 3.08676, 0.24661,         -0.16880, -0.00879,   -0.52317, 2.78603, -1.74213,      34.17807, 60.00000, 0.07504,            0.39895, 0.39468, -0.15877,   23.60278, 1520,      3,3,2    
-0.09244, -0.01184,   -0.35854, 3.07193, 0.39157,         -0.16897, -0.02204,   -0.62567, 2.76054, -1.55038,      34.22833, 60.00000, 0.07779,            0.38899, 0.39329, -0.13623,   23.46360, 1519,      3,3,2    
-0.09269, -0.07161,   -0.11570, 3.03517, 0.31179,         -0.16898, -0.03299,   -0.51925, 2.73547, -1.74478,      34.27153, 60.00000, 0.08234,            0.39898, 0.39299, -0.13341,   23.44706, 1518,      3,3,2    
-0.09324, -0.03737,   -0.19606, 3.00679, 0.27151,         -0.16903, 0.01853,   -0.64856, 2.70607, -1.55163,       34.33695, 60.00000, 0.08098,            0.38903, 0.39233, -0.03741,   22.81180, 1509,      3,3,2    
-0.09384, -0.19363,   -0.19949, 2.96555, 0.03432,         -0.16884, 0.00759,   -0.50927, 2.67198, -2.02232,       34.37123, 60.00000, 0.08183,            0.38904, 0.39173, -0.05645,   22.94469, 1511,      3,3,2    
-0.09532, -0.17683,   -0.46930, 2.96493, 0.01763,         -0.16874, 0.02877,   -0.44393, 2.64993, -1.94318,       34.37759, 60.00000, 0.08165,            0.39904, 0.39362, 0.08451,   21.98267, 1498,      3,3,2    
-0.09719, -0.21662,   -0.52519, 2.92052, -0.02972,        -0.16877, 0.01523,   -0.75258, 2.62865, -2.09642,       34.36317, 60.00000, 0.08249,            0.40903, 0.39628, 0.12775,   21.66808, 1493,      3,3,2    
-0.09880, -0.18556,   -0.11161, 2.89596, -0.06051,        -0.16844, 0.05728,   -0.58898, 2.61351, -1.93560,       34.35379, 60.00000, 0.08563,            0.40905, 0.39840, 0.10452,   21.80033, 1495,      3,3,2    
-0.10095, -0.19100,   -0.06613, 2.84693, -0.09539,        -0.16839, 0.06748,   -0.61969, 2.58350, -1.94618,       34.33920, 60.00000, 0.08503,            0.40908, 0.40014, 0.10701,   21.76622, 1495,      3,3,2    
-0.10242, -0.17686,   -0.08599, 2.81766, -0.05990,        -0.16779, 0.05541,   -0.61680, 2.55980, -1.93689,       34.33841, 60.00000, 0.08422,            0.39912, 0.40169, 0.11435,   21.70139, 1494,      3,3,2    
-0.10390, -0.08596,   -0.14605, 2.78157, -0.03317,        -0.16668, 0.11733,   -0.39183, 2.53409, -1.56195,       34.34418, 60.00000, 0.08193,            0.41909, 0.40390, 0.14698,   21.45978, 1490,      3,3,2    
-0.10462, -0.14021,   -0.22674, 2.74302, -0.08157,        -0.16582, 0.09141,   -0.36295, 2.49276, -1.76827,       34.34099, 60.00000, 0.07983,            0.38918, 0.40440, 0.14300,   21.48145, 1491,      3,3,2    
-0.10557, -0.03619,   -0.27264, 2.67436, 0.14755,         -0.16493, 0.05124,   -0.38093, 2.42860, -1.55231,       34.39883, 60.00000, 0.08103,            0.38921, 0.40345, 0.09209,   21.83198, 1496,      3,3,2    
-0.10599, -0.12360,   -0.24122, 2.63290, -0.02942,        -0.16434, 0.06817,   -0.39190, 2.39466, -1.76904,       34.45542, 60.00000, 0.08034,            0.38924, 0.40347, 0.21819,   20.98756, 1483,      3,3,2    
-0.10689, -0.08747,   0.02430, 2.60365, -0.06921,         -0.16361, 0.11992,   -0.42907, 2.37093, -1.56776,       34.45472, 60.00000, 0.08267,            0.40923, 0.40521, 0.21767,   20.97312, 1483,      3,3,2    
-0.10754, -0.07647,   0.07972, 2.54109, -0.07629,         -0.16257, 0.13007,   -0.44698, 2.33669, -1.51611,       34.44468, 60.00000, 0.08203,            0.39927, 0.40593, 0.19887,   21.09178, 1485,      3,3,2    
-0.10816, -0.08103,   -0.02631, 2.51230, -0.10254,        -0.16156, 0.13715,   -0.54723, 2.33508, -1.51476,       34.44424, 60.00000, 0.07866,            0.38930, 0.40623, 0.19461,   21.11715, 1485,      3,3,2    
-0.10879, -0.07968,   -0.06935, 2.45418, -0.11615,        -0.16043, 0.14180,   -0.49117, 2.30990, -1.50082,       34.45191, 60.00000, 0.07636,            0.39931, 0.40707, 0.19137,   21.13034, 1486,      3,3,2    
-0.11061, -0.24654,   0.18304, 2.38255, -0.42310,         -0.15867, 0.15481,   -0.50141, 2.28049, -1.95509,       34.46398, 60.00000, 0.07973,            0.39934, 0.40754, 0.16416,   21.30770, 1488,      3,3,2    
-0.11258, -0.26516,   0.26575, 2.31772, -0.48960,         -0.15737, 0.16787,   -0.59571, 2.25311, -1.99026,       34.46953, 60.00000, 0.08214,            0.40935, 0.40863, 0.18993,   21.12456, 1485,      3,3,2    
-0.11528, -0.28549,   0.24039, 2.24199, -0.44361,         -0.15595, 0.11257,   -0.64268, 2.23714, -2.16845,       34.48378, 60.00000, 0.07998,            0.40937, 0.40957, 0.17762,   21.19720, 1487,      3,3,2    
-0.11753, -0.26995,   0.24191, 2.13736, -0.51403,         -0.15496, 0.15946,   -0.76561, 2.21954, -2.04343,       34.50434, 60.00000, 0.07943,            0.39941, 0.40894, 0.15414,   21.36144, 1489,      3,3,2    
-0.11957, -0.20535,   0.09400, 2.10376, -0.31418,         -0.15379, 0.09653,   -0.65200, 2.20920, -1.99137,       34.51718, 60.00000, 0.07857,            0.38945, 0.40887, 0.14009,   21.45504, 1490,      3,3,2    
-0.12103, -0.12692,   0.22925, 2.03471, -0.26426,         -0.15284, 0.13462,   -0.61694, 2.19524, -1.69916,       34.53159, 60.00000, 0.07706,            0.38947, 0.40798, 0.10584,   21.69310, 1494,      3,3,2    
-0.12205, -0.11177,   0.18727, 1.92554, -0.26077,         -0.15171, 0.14105,   -0.77653, 2.19104, -1.64504,       34.58102, 60.00000, 0.07728,            0.38949, 0.40770, 0.08247,   21.85286, 1496,      3,3,2    
-0.12318, -0.19401,   0.45418, 1.88300, -0.38542,         -0.15040, 0.12955,   -0.73339, 2.18535, -1.90301,       34.60922, 60.00000, 0.07613,            0.39949, 0.40691, 0.00702,   22.36675, 1503,      3,3,2    
-0.12513, -0.12019,   0.32778, 1.77545, -0.29922,         -0.14848, 0.13858,   -0.53422, 2.17450, -1.67960,       34.69621, 60.00000, 0.07598,            0.40950, 0.40576, -0.01775,   22.54240, 1506,      3,3,2    
-0.12608, -0.10658,   0.18344, 1.70853, -0.29005,         -0.14745, 0.14002,   -0.72677, 2.17580, -1.63949,       34.73747, 60.00000, 0.07265,            0.39953, 0.40385, -0.02966,   22.64179, 1507,      3,3,2    
-0.12752, -0.24654,   0.20884, 1.63484, -0.63592,         -0.14570, 0.20110,   -0.76422, 2.17514, -1.91795,       34.78949, 60.00000, 0.07299,            0.39954, 0.40315, -0.03778,   22.70358, 1508,      3,3,2    
-0.12942, -0.15531,   0.29438, 1.55238, -0.43659,         -0.14409, 0.16172,   -0.74157, 2.17889, -1.74175,       34.83932, 60.00000, 0.07557,            0.39956, 0.40206, 0.07650,   21.94926, 1497,      3,3,2    
-0.13110, -0.21883,   0.28006, 1.48300, -0.50855,         -0.14242, 0.13471,   -0.68239, 2.16459, -1.97856,       34.88052, 60.00000, 0.07850,            0.39957, 0.40375, 0.21006,   21.03777, 1484,      3,3,2    
-0.13267, -0.12960,   0.55351, 1.44059, -0.41679,         -0.14120, 0.15831,   -0.58489, 2.15870, -1.68373,       34.90207, 60.00000, 0.07801,            0.39959, 0.40523, 0.09240,   21.81107, 1495,      3,3,2    
-0.13446, -0.21165,   0.40353, 1.36691, -0.68475,         -0.13969, 0.22928,   -0.54444, 2.13564, -1.78086,       34.92322, 60.00000, 0.08039,            0.38962, 0.40462, 0.08472,   21.86787, 1496,      3,3,2    
-0.13593, -0.07638,   0.24317, 1.26007, -0.23339,         -0.13807, 0.08498,   -0.77428, 2.12417, -1.68542,       34.95942, 60.00000, 0.07837,            0.40961, 0.40692, 0.10467,   21.71156, 1494,      3,3,2    
-0.13741, -0.22585,   0.20783, 1.18447, -0.49040,         -0.13727, 0.08739,   -0.88467, 2.12982, -2.11029,       34.99600, 60.00000, 0.07665,            0.38964, 0.40520, 0.06933,   21.96593, 1498,      3,3,2    
-0.13898, -0.12028,   0.37566, 1.14211, -0.33790,         -0.13662, 0.09236,   -0.64424, 2.12376, -1.80927,       35.01548, 60.00000, 0.07815,            0.39965, 0.40491, 0.04392,   22.13770, 1500,      3,3,2    
-0.14065, -0.15912,   0.41470, 1.05444, -0.49819,         -0.13551, 0.14233,   -0.43955, 2.09627, -1.82599,       35.08957, 60.00000, 0.08186,            0.40965, 0.40464, 0.02885,   22.24068, 1501,      3,3,2    
-0.14187, -0.11544,   0.19957, 1.00047, -0.45478,         -0.13424, 0.15167,   -0.56646, 2.07922, -1.68585,       35.13984, 60.00000, 0.07922,            0.39967, 0.40385, 0.12445,   21.60867, 1492,      3,3,2    
-0.14346, -0.16646,   0.39473, 0.97126, -0.54508,         -0.13293, 0.14803,   -0.80860, 2.07727, -1.84141,       35.17494, 60.00000, 0.07497,            0.38969, 0.40254, 0.09552,   21.81735, 1495,      3,3,2    
-0.14478, -0.16144,   0.45453, 0.86133, -0.67800,         -0.13158, 0.22481,   -0.46912, 2.04969, -1.67619,       35.26884, 60.00000, 0.07734,            0.39969, 0.40104, 0.07969,   21.93680, 1497,      3,3,2    
-0.14623, -0.12324,   0.03741, 0.80934, -0.58889,         -0.12950, 0.19918,   -0.40657, 2.02576, -1.61856,       35.33467, 60.00000, 0.07549,            0.39971, 0.39949, 0.05512,   22.11618, 1500,      3,3,2    
